call_id,agent_id,call_duration,hold_time,csat_score,first_call_res,repeat_call,issue_type,channel
4376,47,569,125,5,1,0,General,Voice
4377,30,412,91,5,1,0,Billing,Voice
4378,1,564,127,3,0,0,General,Voice
4379,43,883,70,2,0,1,General,Voice
4380,39,645,139,4,1,1,General,Voice
4381,17,461,115,5,1,0,General,Chat
4382,20,1027,256,3,1,0,Tech,Chat
4383,24,455,218,3,1,1,Billing,Voice
4384,50,857,176,5,1,0,Tech,Voice
4385,22,743,137,4,1,1,Tech,Voice
4386,29,571,145,5,1,0,Billing,Voice
4387,22,782,194,4,1,0,Tech,Voice
4388,44,712,137,5,1,0,Tech,Chat
4389,9,503,140,5,1,0,General,Voice
4390,37,391,85,2,0,1,General,Chat
4391,10,414,78,3,0,0,General,Voice
4392,36,800,113,3,0,0,Tech,Voice
4393,37,468,0,5,1,0,General,Voice
4394,28,440,118,5,1,0,General,Voice
4395,28,1174,105,2,0,0,Tech,Chat
4396,42,848,172,2,0,1,Billing,Chat
4397,43,619,193,3,1,1,General,Voice
4398,21,636,274,4,1,0,General,Chat
4399,24,628,154,5,1,0,Tech,Voice
4400,42,407,129,3,0,0,Billing,Chat
4401,40,698,86,5,1,0,Tech,Email
4402,2,550,57,5,1,0,Billing,Chat
4403,8,635,174,3,0,0,General,Voice
4404,48,330,118,2,0,1,General,Chat
4405,27,807,145,5,1,0,Billing,Email
4406,22,787,121,5,1,0,Tech,Voice
4407,37,363,122,5,1,0,Billing,Voice
4408,27,773,133,3,0,0,Tech,Voice
4409,29,614,145,5,1,0,Tech,Voice
4410,3,604,176,5,1,0,Tech,Voice
4411,44,590,46,5,1,0,Tech,Voice
4412,13,519,155,5,1,0,Billing,Voice
4413,45,1065,42,1,0,1,Tech,Voice
4414,10,561,162,3,0,0,Billing,Chat
4415,36,854,139,5,1,0,Tech,Voice
4416,9,662,115,2,0,1,Billing,Email
4417,27,728,117,2,0,1,Tech,Voice
4418,34,410,128,3,0,0,General,Chat
4419,1,358,185,4,1,0,General,Voice
4420,32,503,180,2,0,0,General,Voice
4421,25,687,173,5,1,0,General,Voice
4422,29,662,39,5,1,0,Billing,Chat
4423,7,580,154,3,0,0,Billing,Chat
4424,49,808,0,4,1,1,Tech,Chat
4425,3,533,0,5,1,0,General,Voice
4426,20,492,187,4,1,0,General,Voice
4427,20,461,33,5,1,0,Billing,Voice
4428,30,529,109,5,1,0,Tech,Voice
4429,35,765,204,4,1,0,Billing,Voice
4430,35,775,155,5,1,0,Tech,Voice
4431,49,683,142,5,1,0,Tech,Voice
4432,39,768,116,2,0,1,Billing,Voice
4433,27,1051,127,2,0,0,Tech,Voice
4434,26,1161,82,4,1,0,Tech,Chat
4435,14,712,91,5,1,0,Tech,Voice
4436,17,562,125,5,1,0,Billing,Email
4437,18,628,133,2,0,1,General,Voice
4438,45,999,110,4,1,0,Tech,Voice
4439,29,557,0,2,0,1,General,Chat
4440,20,431,213,2,0,0,General,Chat
4441,27,459,176,2,0,1,Billing,Chat
4442,18,691,107,5,1,0,Billing,Chat
4443,4,843,178,5,1,0,Tech,Chat
4444,1,529,98,5,1,0,Billing,Chat
4445,50,521,139,5,1,0,General,Chat
4446,1,724,4,5,1,0,Tech,Chat
4447,26,698,135,5,1,0,General,Voice
4448,45,455,103,5,1,0,Billing,Chat
4449,20,567,133,5,1,0,Tech,Voice
4450,23,1022,222,3,1,0,Tech,Email
4451,10,553,118,2,0,1,Billing,Voice
4452,11,738,92,5,1,0,Tech,Voice
4453,41,630,93,5,1,0,General,Email
4454,41,601,35,2,0,1,Tech,Voice
4455,5,862,144,2,0,1,Tech,Chat
4456,1,504,152,2,0,1,Billing,Voice
4457,17,918,123,3,1,1,Tech,Voice
4458,22,365,175,2,0,1,General,Email
4459,34,604,175,5,1,0,General,Voice
4460,45,715,124,3,0,0,Tech,Chat
4461,41,465,155,5,1,0,General,Voice
4462,29,865,250,1,0,1,Tech,Chat
4463,4,532,70,5,1,0,Billing,Chat
4464,5,605,166,4,1,1,Billing,Chat
4465,11,701,125,5,1,0,General,Email
4466,21,644,182,4,1,0,Billing,Voice
4467,35,587,72,5,1,0,Tech,Chat
4468,12,668,132,2,0,1,Tech,Chat
4469,26,818,79,5,1,0,Tech,Voice
4470,19,869,13,5,1,0,Tech,Voice
4471,45,503,204,4,1,0,Billing,Chat
4472,7,573,93,2,0,1,Billing,Chat
4473,47,778,69,5,1,0,Tech,Voice
4474,7,799,85,5,1,0,Tech,Voice
4475,26,573,229,4,1,0,Tech,Voice
4476,40,537,198,4,1,0,Tech,Voice
4477,5,278,106,5,1,0,Billing,Voice
4478,21,562,171,5,1,0,General,Voice
4479,14,545,55,3,0,0,Tech,Voice
4480,4,806,151,5,1,0,Billing,Chat
4481,23,848,94,2,0,1,Tech,Chat
4482,42,408,146,4,1,1,General,Voice
4483,20,686,37,4,1,1,General,Voice
4484,15,686,84,4,1,1,Billing,Chat
4485,50,932,130,4,1,0,Tech,Chat
4486,45,453,130,5,1,0,Billing,Chat
4487,29,635,32,5,1,0,Billing,Chat
4488,8,935,61,1,0,1,Tech,Voice
4489,41,985,145,1,0,1,Tech,Voice
4490,48,521,138,5,1,0,Tech,Chat
4491,19,717,159,5,1,0,Tech,Voice
4492,48,448,131,2,0,1,Billing,Voice
4493,39,1029,56,4,1,0,Tech,Voice
4494,46,608,98,5,1,0,Billing,Voice
4495,28,656,151,2,0,1,Billing,Voice
4496,46,821,59,2,0,1,Tech,Voice
4497,27,806,52,5,1,0,Tech,Voice
4498,4,446,101,2,0,1,Billing,Voice
4499,15,683,136,3,0,0,Tech,Email
4500,35,558,9,5,1,0,Billing,Chat
4501,37,472,105,5,1,0,Billing,Chat
4502,1,625,151,5,1,0,Tech,Voice
4503,3,525,162,5,1,0,Billing,Voice
4504,47,659,59,3,0,0,Tech,Voice
4505,24,555,142,4,1,1,Billing,Voice
4506,27,683,179,5,1,0,Tech,Voice
4507,40,467,156,4,1,1,Billing,Voice
4508,36,438,95,5,1,0,Billing,Voice
4509,34,750,0,5,1,0,Tech,Chat
4510,29,656,132,2,0,1,General,Chat
4511,24,628,214,4,1,0,Billing,Voice
4512,24,520,169,2,0,1,Tech,Chat
4513,42,878,165,2,0,1,Tech,Voice
4514,4,846,130,5,1,0,Tech,Chat
4515,3,656,173,5,1,0,General,Voice
4516,34,680,138,5,1,0,Billing,Voice
4517,49,462,15,2,0,1,General,Chat
4518,23,705,173,4,1,1,Tech,Voice
4519,23,1018,68,1,0,1,Tech,Email
4520,45,757,124,2,0,1,General,Voice
4521,5,738,164,2,0,1,Tech,Chat
4522,31,840,75,2,0,1,Tech,Voice
4523,41,853,60,2,0,1,Tech,Voice
4524,6,1013,148,4,1,0,Tech,Chat
4525,37,591,53,4,1,1,Billing,Chat
4526,10,568,108,5,1,0,Tech,Chat
4527,40,492,187,4,1,0,Billing,Voice
4528,7,926,217,3,1,0,General,Voice
4529,39,398,13,5,1,0,General,Voice
4530,38,757,106,4,1,1,Tech,Voice
4531,21,1097,196,2,1,1,Tech,Chat
4532,20,454,96,5,1,0,Billing,Voice
4533,3,222,167,5,1,0,Billing,Chat
4534,22,244,172,3,0,0,General,Voice
4535,47,454,83,5,1,0,Billing,Voice
4536,4,485,145,5,1,0,Tech,Voice
4537,28,674,149,3,0,0,General,Voice
4538,12,582,174,5,1,0,General,Voice
4539,38,429,22,2,0,1,Tech,Voice
4540,36,510,197,1,0,1,Tech,Chat
4541,47,936,161,4,1,0,Tech,Chat
4542,41,573,52,2,0,1,General,Chat
4543,5,965,112,1,0,1,Tech,Voice
4544,13,917,170,3,1,1,Tech,Voice
4545,23,411,55,5,1,0,Billing,Voice
4546,50,655,64,5,1,0,Billing,Voice
4547,30,834,121,2,0,1,Tech,Voice
4548,37,314,93,2,0,1,General,Email
4549,25,386,135,5,1,0,General,Voice
4550,48,842,169,2,0,1,General,Voice
4551,27,610,136,2,0,1,Tech,Chat
4552,14,811,119,2,0,1,Tech,Voice
4553,48,527,169,5,1,0,General,Chat
4554,47,777,113,5,1,0,Tech,Chat
4555,36,731,75,2,0,1,Tech,Voice
4556,39,894,189,1,0,1,Tech,Chat
4557,16,662,0,2,0,1,General,Voice
4558,22,564,123,2,0,1,Billing,Chat
4559,21,441,98,5,1,0,General,Voice
4560,21,481,64,3,0,0,Billing,Voice
4561,8,513,137,5,1,0,Tech,Chat
4562,49,699,147,5,1,0,Tech,Voice
4563,16,485,70,5,1,0,Tech,Chat
4564,31,782,36,2,0,1,Tech,Voice
4565,42,585,41,2,0,1,General,Chat
4566,10,900,228,2,1,1,Tech,Voice
4567,32,403,235,4,1,0,Billing,Email
4568,34,577,121,2,0,1,Tech,Voice
4569,9,732,37,5,1,0,Billing,Voice
4570,17,385,111,5,1,0,Billing,Chat
4571,11,1057,0,4,1,0,Tech,Email
4572,32,439,138,5,1,0,General,Email
4573,10,612,60,2,0,1,Tech,Voice
4574,22,876,47,5,1,0,Tech,Chat
4575,17,832,178,5,1,0,Tech,Voice
4576,4,746,110,4,1,1,Billing,Chat
4577,48,323,171,5,1,0,General,Voice
4578,47,830,192,4,1,0,Tech,Voice
4579,25,544,114,2,0,1,General,Chat
4580,21,420,119,5,1,0,Billing,Chat
4581,37,775,183,1,0,1,Billing,Chat
4582,38,578,87,2,0,1,General,Chat
4583,49,740,189,4,1,0,Tech,Chat
4584,1,604,0,4,1,1,Billing,Voice
4585,25,342,98,5,1,0,Billing,Chat
4586,36,400,131,5,1,0,General,Chat
4587,17,700,47,2,0,1,Tech,Voice
4588,41,797,142,5,1,0,Tech,Chat
4589,24,941,130,2,0,0,Tech,Chat
4590,2,617,76,5,1,0,Tech,Email
4591,40,416,73,5,1,0,General,Voice
4592,15,610,67,5,1,0,Billing,Voice
4593,32,729,26,5,1,0,Tech,Email
4594,39,319,216,4,1,0,General,Voice
4595,6,439,107,5,1,0,Billing,Chat
4596,1,722,38,5,1,0,Tech,Email
4597,47,726,112,2,0,1,Tech,Chat
4598,23,763,134,4,1,1,Tech,Email
4599,39,554,70,3,0,0,Tech,Voice
4600,17,730,98,4,1,1,Tech,Voice
4601,34,892,198,4,1,0,Tech,Voice
4602,41,316,49,5,1,0,Tech,Chat
4603,29,707,85,2,0,1,Tech,Voice
4604,9,350,0,5,1,0,Billing,Chat
4605,13,745,229,4,1,0,Tech,Voice
4606,6,369,159,5,1,0,General,Email
4607,6,770,117,5,1,0,Tech,Voice
4608,20,993,76,1,0,1,Tech,Voice
4609,3,603,73,2,0,1,Tech,Chat
4610,17,449,103,5,1,0,General,Chat
4611,49,493,149,5,1,0,General,Voice
4612,12,588,56,5,1,0,Billing,Email
4613,48,597,92,2,0,1,Tech,Voice
4614,47,692,171,5,1,0,Tech,Voice
4615,45,649,216,4,1,0,Tech,Voice
4616,1,494,152,5,1,0,Billing,Chat
4617,17,589,80,5,1,0,General,Voice
4618,3,616,110,5,1,0,Billing,Chat
4619,26,528,144,5,1,0,Tech,Voice
4620,15,798,102,5,1,0,Tech,Voice
4621,36,927,162,4,1,0,Billing,Voice
4622,32,735,76,5,1,0,General,Email
4623,32,472,216,4,1,0,General,Chat
4624,4,769,114,5,1,0,Tech,Voice
4625,18,744,82,5,1,0,Tech,Voice
4626,49,605,155,5,1,0,Billing,Voice
4627,19,686,61,5,1,0,Tech,Chat
4628,43,517,128,5,1,0,Billing,Voice
4629,35,640,204,3,1,1,Tech,Voice
4630,40,681,47,5,1,0,General,Voice
4631,14,587,191,4,1,0,Billing,Chat
4632,33,588,42,3,0,0,General,Voice
4633,14,696,169,4,1,1,Billing,Voice
4634,34,697,63,5,1,0,General,Chat
4635,4,675,191,4,1,0,Billing,Voice
4636,24,930,85,1,0,1,Tech,Chat
4637,29,737,98,2,0,1,Billing,Voice
4638,19,434,63,5,1,0,General,Voice
4639,6,705,0,5,1,0,Tech,Voice
4640,33,635,51,5,1,0,Billing,Chat
4641,49,617,18,5,1,0,Tech,Voice
4642,40,695,0,5,1,0,Tech,Voice
4643,19,779,137,5,1,0,Tech,Voice
4644,1,522,211,4,1,0,General,Voice
4645,5,759,227,4,1,0,Tech,Voice
4646,27,412,50,5,1,0,Billing,Voice
4647,16,545,113,5,1,0,Billing,Voice
4648,6,770,189,3,1,1,Tech,Voice
4649,40,992,41,1,0,1,Tech,Voice
4650,13,709,192,4,1,0,Tech,Voice
4651,48,471,193,4,1,0,Billing,Voice
4652,35,856,3,3,0,0,Tech,Voice
4653,19,169,0,2,0,1,General,Voice
4654,12,511,95,2,0,1,Billing,Chat
4655,16,672,176,4,1,1,Tech,Chat
4656,43,789,28,4,1,1,Tech,Voice
4657,10,936,0,1,0,1,Tech,Chat
4658,25,982,123,4,1,0,Tech,Email
4659,20,787,157,4,1,1,Tech,Voice
4660,31,363,79,5,1,0,General,Voice
4661,4,488,84,5,1,0,Billing,Email
4662,44,689,157,5,1,0,Tech,Chat
4663,23,594,67,5,1,0,Billing,Chat
4664,2,758,72,5,1,0,Tech,Voice
4665,22,646,136,5,1,0,Tech,Voice
4666,37,562,143,5,1,0,Tech,Voice
4667,8,445,106,5,1,0,Billing,Chat
4668,7,614,209,1,0,1,Tech,Voice
4669,14,993,164,4,1,0,Tech,Chat
4670,3,634,98,3,0,0,Tech,Email
4671,50,759,42,5,1,0,Tech,Voice
4672,16,895,179,5,1,0,Tech,Voice
4673,19,573,181,4,1,0,General,Chat
4674,18,587,114,5,1,0,Tech,Voice
4675,16,897,136,5,1,0,Tech,Email
4676,8,592,162,5,1,0,General,Chat
4677,33,287,216,4,1,0,Billing,Voice
4678,49,699,173,5,1,0,Billing,Voice
4679,12,881,146,3,0,0,Tech,Chat
4680,11,800,175,2,0,1,Tech,Voice
4681,5,746,189,3,1,1,General,Voice
4682,27,652,136,3,0,0,General,Voice
4683,12,919,175,1,0,1,Tech,Chat
4684,17,905,79,1,0,1,Tech,Voice
4685,6,863,182,4,1,0,Tech,Chat
4686,33,481,79,2,0,1,Tech,Voice
4687,5,499,59,2,0,1,Tech,Voice
4688,28,877,112,2,0,1,Tech,Voice
4689,14,934,39,4,1,0,Tech,Voice
4690,5,465,84,2,0,1,Billing,Email
4691,33,582,142,3,0,0,Tech,Email
4692,50,581,136,5,1,0,Billing,Voice
4693,48,375,158,4,1,1,General,Voice
4694,41,529,159,3,0,0,Billing,Email
4695,19,507,142,5,1,0,General,Voice
4696,22,716,68,5,1,0,Tech,Voice
4697,5,1032,175,1,0,1,Tech,Voice
4698,2,654,113,3,0,0,Tech,Chat
4699,30,758,134,3,0,0,Tech,Voice
4700,47,553,126,5,1,0,Tech,Chat
4701,39,891,214,4,1,0,Tech,Voice
4702,4,723,48,2,0,1,Tech,Voice
4703,33,926,99,4,1,0,Tech,Voice
4704,13,381,151,2,0,1,Tech,Email
4705,20,543,121,5,1,0,Billing,Chat
4706,7,769,90,5,1,0,Tech,Chat
4707,15,659,4,5,1,0,General,Voice
4708,23,472,102,5,1,0,Billing,Voice
4709,14,868,141,5,1,0,Tech,Voice
4710,23,670,152,5,1,0,Tech,Voice
4711,19,764,109,5,1,0,Tech,Email
4712,29,660,130,5,1,0,Billing,Voice
4713,20,610,51,3,0,0,Tech,Chat
4714,29,638,143,5,1,0,Billing,Voice
4715,24,590,120,5,1,0,Billing,Voice
4716,18,699,129,5,1,0,Tech,Chat
4717,10,649,106,5,1,0,Tech,Voice
4718,41,297,132,5,1,0,General,Voice
4719,8,540,158,5,1,0,Billing,Voice
4720,26,700,135,5,1,0,Tech,Email
4721,29,626,10,5,1,0,Billing,Voice
4722,10,830,136,5,1,0,Tech,Voice
4723,17,678,96,3,0,0,General,Chat
4724,2,682,77,3,0,0,General,Voice
4725,6,928,200,3,1,0,Billing,Voice
4726,5,827,64,5,1,0,Tech,Voice
4727,28,620,70,2,0,1,Tech,Voice
4728,41,649,0,5,1,0,Billing,Voice
4729,5,742,206,4,1,0,Billing,Chat
4730,18,606,173,5,1,0,General,Voice
4731,26,295,100,2,0,1,General,Voice
4732,20,616,156,2,0,1,General,Voice
4733,41,655,0,5,1,0,Tech,Voice
4734,49,551,148,5,1,0,Tech,Voice
4735,27,778,68,3,0,0,Tech,Voice
4736,49,366,220,4,1,0,Billing,Voice
4737,12,672,142,4,1,1,Billing,Voice
4738,7,859,127,5,1,0,Tech,Voice
4739,3,736,70,2,0,1,Tech,Voice
4740,10,483,71,5,1,0,General,Voice
4741,34,527,155,2,0,1,General,Voice
4742,25,428,70,5,1,0,General,Voice
4743,35,540,67,5,1,0,General,Chat
4744,16,208,204,4,1,0,Billing,Chat
4745,2,763,137,2,0,1,Tech,Voice
4746,24,767,54,5,1,0,Tech,Email
4747,10,651,153,5,1,0,Billing,Email
4748,38,585,103,5,1,0,General,Voice
4749,22,667,14,5,1,0,General,Voice
4750,26,615,90,5,1,0,Billing,Chat
4751,43,674,57,5,1,0,Billing,Voice
4752,39,1143,135,4,1,0,Tech,Voice
4753,27,813,80,5,1,0,Tech,Email
4754,29,572,125,5,1,0,General,Chat
4755,47,692,159,3,0,0,Billing,Voice
4756,38,493,261,4,1,0,Billing,Chat
4757,20,535,238,4,1,0,Billing,Voice
4758,27,600,133,5,1,0,Billing,Email
4759,41,558,116,5,1,0,Billing,Voice
4760,20,558,84,5,1,0,General,Voice
4761,44,884,21,5,1,0,Tech,Chat
4762,19,495,0,3,0,0,Tech,Voice
4763,20,794,69,5,1,0,Billing,Voice
4764,35,608,218,4,1,0,Billing,Voice
4765,47,501,216,4,1,0,General,Voice
4766,2,994,124,1,0,1,Tech,Email
4767,30,765,147,5,1,0,Tech,Voice
4768,34,769,83,4,1,1,Tech,Voice
4769,22,717,118,5,1,0,Tech,Chat
4770,3,970,73,3,1,1,Tech,Voice
4771,6,748,73,2,0,1,Tech,Voice
4772,15,482,156,4,1,1,General,Voice
4773,27,669,83,2,0,1,Billing,Voice
4774,10,927,149,4,1,0,Tech,Voice
4775,9,742,111,5,1,0,Billing,Voice
4776,33,845,205,4,1,0,Tech,Chat
4777,32,687,153,5,1,0,General,Voice
4778,48,711,134,5,1,0,Tech,Chat
4779,6,903,34,1,0,1,Tech,Chat
4780,41,639,90,5,1,0,General,Voice
4781,36,829,116,5,1,0,Tech,Email
4782,2,363,123,5,1,0,Billing,Voice
4783,29,503,159,4,1,1,Billing,Chat
4784,4,743,132,5,1,0,Tech,Voice
4785,1,829,58,5,1,0,Tech,Voice
4786,19,1110,155,2,0,0,Tech,Email
4787,26,878,92,2,0,1,Tech,Email
4788,25,452,81,5,1,0,General,Voice
4789,10,492,53,5,1,0,Billing,Voice
4790,15,958,98,3,1,1,Tech,Email
4791,22,487,86,5,1,0,Billing,Voice
4792,48,672,189,1,0,1,General,Voice
4793,21,564,103,5,1,0,Billing,Voice
4794,22,725,151,2,0,1,Tech,Chat
4795,36,488,11,5,1,0,Billing,Chat
4796,34,293,164,3,0,0,Tech,Email
4797,30,614,158,5,1,0,General,Voice
4798,25,592,32,5,1,0,Tech,Chat
4799,45,537,67,2,0,1,Tech,Voice
4800,28,787,80,5,1,0,Tech,Chat
4801,1,904,107,1,0,1,Tech,Voice
4802,49,346,77,5,1,0,General,Voice
4803,45,670,105,5,1,0,Billing,Chat
4804,4,614,159,2,0,1,Tech,Voice
4805,7,627,86,5,1,0,Billing,Voice
4806,49,619,137,5,1,0,Billing,Voice
4807,9,719,130,5,1,0,Tech,Chat
4808,36,754,0,2,0,1,Tech,Voice
4809,19,690,71,2,0,1,Tech,Voice
4810,1,789,179,5,1,0,Tech,Voice
4811,10,580,66,5,1,0,Billing,Chat
4812,36,439,55,5,1,0,Billing,Voice
4813,9,546,182,4,1,0,Tech,Chat
4814,45,671,129,2,0,1,General,Email
4815,46,574,207,4,1,0,Billing,Voice
4816,42,880,92,5,1,0,Tech,Chat
4817,32,649,192,4,1,0,Tech,Voice
4818,32,626,66,3,0,0,Tech,Voice
4819,6,428,0,5,1,0,General,Voice
4820,48,528,160,2,0,1,General,Voice
4821,38,784,154,4,1,1,Tech,Email
4822,17,484,160,5,1,0,Billing,Chat
4823,10,737,107,5,1,0,General,Email
4824,50,653,208,2,0,0,Tech,Email
4825,27,579,171,5,1,0,Billing,Voice
4826,50,617,169,5,1,0,Tech,Voice
4827,35,469,127,5,1,0,General,Voice
4828,21,539,39,2,0,1,General,Chat
4829,25,450,124,5,1,0,Billing,Voice
4830,28,763,141,2,0,1,Tech,Chat
4831,47,602,241,4,1,0,General,Chat
4832,15,681,135,5,1,0,Billing,Chat
4833,4,588,57,3,0,0,Tech,Voice
4834,29,775,148,2,0,1,Tech,Voice
4835,9,740,195,4,1,0,Tech,Voice
4836,27,328,222,4,1,0,Billing,Email
4837,26,580,113,2,0,1,Tech,Voice
4838,19,606,108,2,0,1,General,Chat
4839,28,547,35,2,0,1,Tech,Email
4840,17,738,83,2,0,1,Tech,Voice
4841,43,431,145,5,1,0,Tech,Voice
4842,41,537,28,2,0,1,Billing,Voice
4843,42,441,242,3,1,1,Tech,Voice
4844,50,659,98,5,1,0,Tech,Email
4845,20,497,127,5,1,0,General,Voice
4846,45,564,140,5,1,0,Billing,Voice
4847,40,712,187,4,1,0,Tech,Voice
4848,39,564,136,5,1,0,Tech,Voice
4849,49,403,55,5,1,0,General,Voice
4850,23,356,145,5,1,0,Billing,Chat
4851,47,574,187,4,1,0,Billing,Voice
4852,32,569,66,5,1,0,Billing,Chat
4853,47,630,168,5,1,0,General,Voice
4854,33,489,135,5,1,0,Billing,Voice
4855,46,341,125,5,1,0,Billing,Chat
4856,5,512,81,5,1,0,Billing,Voice
4857,43,751,106,2,0,1,Tech,Voice
4858,48,410,146,5,1,0,Billing,Voice
4859,34,589,94,5,1,0,Tech,Chat
4860,40,604,61,5,1,0,Billing,Voice
4861,11,765,58,2,0,1,Tech,Voice
4862,50,919,136,2,0,0,Tech,Voice
4863,3,1008,149,4,1,0,Tech,Voice
4864,33,369,115,3,0,0,General,Voice
4865,11,499,228,1,0,1,General,Email
4866,16,768,17,5,1,0,Tech,Chat
4867,18,804,142,5,1,0,Tech,Voice
4868,30,902,9,1,0,1,Tech,Voice
4869,48,637,113,5,1,0,General,Voice
4870,10,920,135,3,1,1,Tech,Voice
4871,18,759,109,5,1,0,Tech,Chat
4872,38,655,2,5,1,0,Tech,Voice
4873,19,783,114,4,1,1,General,Voice
4874,36,568,120,5,1,0,Billing,Voice
4875,13,520,173,5,1,0,Billing,Voice
4876,46,589,34,2,0,1,Tech,Voice
4877,3,569,206,4,1,0,Billing,Chat
4878,10,900,0,3,1,1,Tech,Voice
4879,38,489,42,2,0,1,Billing,Voice
4880,1,729,130,2,0,1,Tech,Voice
4881,27,579,138,5,1,0,General,Chat
4882,46,820,210,4,1,0,Tech,Voice
4883,8,711,131,5,1,0,Tech,Voice
4884,46,502,113,2,0,1,Billing,Voice
4885,42,488,146,4,1,1,Billing,Voice
4886,17,417,0,5,1,0,General,Voice
4887,9,634,59,2,0,1,Tech,Voice
4888,6,630,49,5,1,0,Tech,Voice
4889,43,364,177,2,0,1,General,Voice
4890,25,669,198,4,1,0,General,Voice
4891,39,593,231,3,1,1,General,Chat
4892,49,771,154,5,1,0,Tech,Voice
4893,28,706,173,5,1,0,Billing,Voice
4894,33,857,125,2,0,1,Tech,Voice
4895,37,631,90,2,0,1,Tech,Chat
4896,9,690,55,4,1,1,Billing,Email
4897,18,895,49,5,1,0,Tech,Chat
4898,21,415,37,5,1,0,Billing,Voice
4899,2,885,163,5,1,0,Tech,Chat
4900,43,679,95,5,1,0,Tech,Voice
4901,38,899,76,5,1,0,Tech,Voice
4902,40,699,0,2,0,1,Tech,Voice
4903,36,486,65,5,1,0,General,Voice
4904,50,685,102,5,1,0,Tech,Voice
4905,43,604,27,2,0,1,Tech,Voice
4906,37,372,279,4,1,0,General,Voice
4907,15,375,39,5,1,0,Tech,Email
4908,28,423,189,4,1,0,General,Voice
4909,18,865,112,2,0,1,Billing,Voice
4910,34,821,86,5,1,0,Tech,Email
4911,22,773,105,5,1,0,Billing,Chat
4912,11,511,120,2,0,1,Billing,Voice
4913,13,493,133,2,0,1,General,Chat
4914,4,755,61,2,0,1,Billing,Voice
4915,22,806,153,5,1,0,Tech,Voice
4916,7,606,103,2,0,1,Tech,Chat
4917,43,844,40,5,1,0,Tech,Voice
4918,24,937,94,2,0,0,Tech,Chat
4919,4,535,205,4,1,0,Tech,Voice
4920,28,605,133,5,1,0,Billing,Chat
4921,15,545,120,5,1,0,Tech,Voice
4922,1,929,96,4,1,0,Tech,Email
4923,3,784,100,2,0,1,Tech,Voice
4924,14,844,133,5,1,0,Tech,Email
4925,38,523,104,5,1,0,General,Voice
4926,50,482,147,5,1,0,Tech,Chat
4927,1,683,139,3,0,0,Tech,Chat
4928,38,661,48,5,1,0,Billing,Voice
4929,38,1049,151,1,0,1,Tech,Chat
4930,21,792,62,2,0,1,Tech,Voice
4931,48,467,60,4,1,1,Billing,Voice
4932,29,830,118,5,1,0,Tech,Chat
4933,5,875,135,3,0,0,Tech,Email
4934,49,769,156,5,1,0,Tech,Voice
4935,10,558,0,5,1,0,Billing,Voice
4936,28,782,167,2,0,1,Tech,Voice
4937,21,555,144,2,0,1,Billing,Chat
4938,50,585,76,5,1,0,General,Email
4939,7,769,105,5,1,0,Billing,Chat
4940,3,445,131,2,0,1,Tech,Voice
4941,45,714,0,3,0,0,Tech,Voice
4942,47,438,44,5,1,0,General,Voice
4943,20,691,189,4,1,0,Billing,Chat
4944,19,728,83,5,1,0,Tech,Email
4945,35,833,114,2,0,1,Tech,Chat
4946,4,964,113,4,1,0,Tech,Email
4947,5,587,162,3,0,0,Tech,Voice
4948,1,670,95,2,0,1,Tech,Chat
4949,4,708,100,3,0,0,General,Voice
4950,12,415,131,2,0,1,Billing,Voice
4951,27,490,170,5,1,0,Billing,Chat
4952,42,357,189,4,1,0,General,Voice
4953,23,713,100,4,1,1,Billing,Chat
4954,25,480,90,5,1,0,General,Chat
4955,21,802,111,5,1,0,Tech,Chat
4956,24,851,200,4,1,0,Tech,Chat
4957,25,453,166,2,0,1,Billing,Voice
4958,45,321,91,3,0,0,Billing,Voice
4959,46,717,23,5,1,0,Tech,Voice
4960,32,521,186,4,1,0,General,Voice
4961,32,542,193,4,1,0,General,Voice
4962,5,543,53,3,0,0,Billing,Voice
4963,36,490,93,5,1,0,Billing,Voice
4964,46,485,172,2,0,1,Billing,Voice
4965,42,585,143,3,0,0,General,Voice
4966,49,451,0,2,0,1,Billing,Voice
4967,42,538,52,5,1,0,Billing,Voice
4968,39,482,154,2,0,1,Billing,Voice
4969,16,794,134,2,0,1,Tech,Voice
4970,33,683,159,5,1,0,General,Voice
4971,49,922,166,4,1,0,Tech,Voice
4972,21,704,134,2,0,1,Billing,Voice
4973,9,699,145,5,1,0,Tech,Voice
4974,6,712,85,5,1,0,Tech,Voice
4975,45,397,126,2,0,1,Billing,Voice
4976,35,508,138,3,0,0,Billing,Chat
4977,39,703,222,4,1,0,Tech,Voice
4978,22,475,70,5,1,0,Billing,Chat
4979,41,475,163,5,1,0,Billing,Voice
4980,5,495,113,4,1,1,Tech,Email
4981,42,548,164,3,0,0,Tech,Voice
4982,23,756,112,2,0,1,Tech,Chat
4983,17,762,190,1,0,1,Tech,Voice
4984,12,822,75,4,1,1,Tech,Voice
4985,23,711,128,5,1,0,Tech,Voice
4986,16,551,146,2,0,1,Billing,Voice
4987,3,700,79,4,1,1,General,Voice
4988,30,543,138,5,1,0,Billing,Email
4989,22,655,180,1,0,1,Tech,Chat
4990,9,571,115,3,0,0,Tech,Chat
4991,29,869,165,5,1,0,Tech,Chat
4992,47,345,79,5,1,0,General,Voice
4993,37,624,54,5,1,0,Tech,Chat
4994,23,600,161,2,0,1,General,Voice
4995,13,321,86,2,0,1,General,Voice
